Training,Validation
0.796875,0.658333361148834
0.828125,0.645833313465118
0.75,0.712499976158142
0.796875,0.725000023841858
0.78125,0.729166686534882
0.796875,0.716666638851166
0.828125,0.691666662693024
0.8125,0.649999976158142
0.8125,0.641666650772095
0.875,0.683333337306976
0.828125,0.666666686534882
0.734375,0.654166638851166
0.8125,0.670833349227905
0.8125,0.675000011920929
0.6875,0.6875
0.765625,0.6875
0.6875,0.662500023841858
0.859375,0.570833325386047
0.78125,0.574999988079071
0.796875,0.708333313465118
0.78125,0.745833337306976
0.71875,0.720833361148834
0.8125,0.670833349227905
0.796875,0.600000023841858
0.78125,0.612500011920929
0.9375,0.683333337306976
0.890625,0.75
0.78125,0.720833361148834
0.796875,0.670833349227905
0.90625,0.600000023841858
0.796875,0.662500023841858
0.84375,0.695833325386047
0.828125,0.720833361148834
0.765625,0.699999988079071
0.921875,0.658333361148834
0.875,0.637499988079071
0.796875,0.691666662693024
0.953125,0.683333337306976
0.8125,0.670833349227905
0.84375,0.649999976158142
0.828125,0.6875
0.8125,0.737500011920929
0.8125,0.762499988079071
0.8125,0.741666674613953
0.859375,0.6875
0.90625,0.616666674613953
0.828125,0.620833337306976
0.8125,0.716666638851166
0.859375,0.733333349227905
0.8125,0.695833325386047
0.890625,0.683333337306976
0.890625,0.662500023841858
0.9375,0.629166662693024
0.8125,0.712499976158142
0.859375,0.745833337306976
0.75,0.729166686534882
0.890625,0.666666686534882
0.828125,0.645833313465118
0.859375,0.654166638851166
0.921875,0.695833325386047
0.875,0.720833361148834
0.859375,0.725000023841858
0.921875,0.712499976158142
0.796875,0.670833349227905
0.90625,0.616666674613953
0.84375,0.649999976158142
0.90625,0.695833325386047
0.921875,0.708333313465118
0.84375,0.704166650772095
0.875,0.683333337306976
0.875,0.662500023841858
0.9375,0.699999988079071
0.921875,0.712499976158142
0.953125,0.720833361148834
0.9375,0.654166638851166
0.875,0.6875
0.9375,0.704166650772095
0.875,0.741666674613953
0.953125,0.733333349227905
0.953125,0.658333361148834
0.9375,0.587499976158142
0.859375,0.612500011920929
0.875,0.733333349227905
0.921875,0.737500011920929
0.828125,0.695833325386047
0.921875,0.616666674613953
0.875,0.591666638851166
0.84375,0.716666638851166
0.96875,0.712499976158142
0.9375,0.708333313465118
0.890625,0.679166674613953
0.875,0.704166650772095
0.921875,0.695833325386047
0.984375,0.637499988079071
0.9375,0.633333325386047
0.890625,0.699999988079071
0.90625,0.720833361148834
0.953125,0.725000023841858
0.921875,0.675000011920929
0.859375,0.545833349227905
0.84375,0.558333337306976
0.90625,0.666666686534882
0.90625,0.737500011920929
0.921875,0.741666674613953
0.921875,0.716666638851166
0.921875,0.625
0.890625,0.629166662693024
0.9375,0.649999976158142
0.953125,0.720833361148834
0.96875,0.737500011920929
0.953125,0.716666638851166
0.921875,0.708333313465118
0.953125,0.712499976158142
0.953125,0.670833349227905
0.9375,0.654166638851166
0.96875,0.649999976158142
0.9375,0.666666686534882
0.921875,0.725000023841858
0.96875,0.712499976158142
0.953125,0.733333349227905
0.953125,0.712499976158142
0.953125,0.6875
1,0.604166686534882
0.96875,0.637499988079071
0.953125,0.733333349227905
0.9375,0.758333325386047
0.90625,0.737500011920929
0.953125,0.691666662693024
0.96875,0.645833313465118
0.921875,0.6875
0.984375,0.712499976158142
1,0.758333325386047
0.890625,0.699999988079071
0.984375,0.683333337306976
0.984375,0.666666686534882
0.984375,0.683333337306976
1,0.708333313465118
1,0.725000023841858
0.96875,0.716666638851166
1,0.6875
0.984375,0.658333361148834
0.96875,0.625
0.96875,0.654166638851166
1,0.725000023841858
0.984375,0.741666674613953
0.984375,0.741666674613953
0.984375,0.741666674613953
1,0.704166650772095
1,0.6875
0.96875,0.6875
1,0.708333313465118
1,0.712499976158142
1,0.716666638851166
1,0.725000023841858
1,0.716666638851166
1,0.6875
1,0.6875
1,0.691666662693024
1,0.6875
0.984375,0.712499976158142
1,0.720833361148834
1,0.741666674613953
1,0.729166686534882
1,0.725000023841858
1,0.716666638851166
1,0.691666662693024
1,0.708333313465118
1,0.704166650772095
1,0.708333313465118
1,0.704166650772095
1,0.720833361148834
1,0.729166686534882
1,0.725000023841858
1,0.741666674613953
1,0.733333349227905
1,0.737500011920929
1,0.716666638851166
1,0.708333313465118
1,0.695833325386047
1,0.699999988079071
1,0.704166650772095
1,0.712499976158142
1,0.699999988079071
1,0.704166650772095
1,0.695833325386047
1,0.716666638851166
1,0.733333349227905
1,0.745833337306976
1,0.737500011920929
1,0.733333349227905
1,0.737500011920929
1,0.729166686534882
1,0.720833361148834
1,0.695833325386047
1,0.695833325386047
1,0.699999988079071
1,0.716666638851166
1,0.733333349227905
1,0.741666674613953
1,0.762499988079071
1,0.758333325386047
1,0.754166662693024
1,0.754166662693024
1,0.741666674613953
1,0.725000023841858
1,0.716666638851166
1,0.708333313465118
1,0.695833325386047
1,0.691666662693024
1,0.708333313465118
1,0.708333313465118
1,0.716666638851166
1,0.716666638851166
1,0.725000023841858
1,0.729166686534882
1,0.733333349227905
1,0.733333349227905
1,0.729166686534882
1,0.725000023841858
1,0.725000023841858
1,0.725000023841858
1,0.725000023841858
1,0.720833361148834
1,0.720833361148834
1,0.720833361148834
1,0.725000023841858
1,0.729166686534882
1,0.733333349227905
1,0.729166686534882
1,0.741666674613953
1,0.745833337306976
1,0.745833337306976
1,0.737500011920929
1,0.737500011920929
1,0.729166686534882
1,0.729166686534882
1,0.729166686534882
1,0.712499976158142
1,0.712499976158142
1,0.704166650772095
1,0.699999988079071
1,0.699999988079071
1,0.704166650772095
1,0.708333313465118
1,0.708333313465118
1,0.704166650772095
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.720833361148834
1,0.720833361148834
1,0.720833361148834
1,0.712499976158142
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.720833361148834
1,0.720833361148834
1,0.720833361148834
1,0.720833361148834
1,0.720833361148834
1,0.720833361148834
1,0.720833361148834
1,0.716666638851166
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.699999988079071
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.716666638851166
1,0.716666638851166
1,0.725000023841858
1,0.737500011920929
1,0.737500011920929
1,0.733333349227905
1,0.733333349227905
1,0.733333349227905
1,0.725000023841858
1,0.720833361148834
1,0.716666638851166
1,0.712499976158142
1,0.708333313465118
1,0.699999988079071
1,0.695833325386047
1,0.695833325386047
1,0.695833325386047
1,0.699999988079071
1,0.699999988079071
1,0.704166650772095
1,0.708333313465118
1,0.712499976158142
1,0.716666638851166
1,0.716666638851166
1,0.720833361148834
1,0.720833361148834
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.704166650772095
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.704166650772095
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.699999988079071
1,0.699999988079071
1,0.699999988079071
1,0.704166650772095
1,0.704166650772095
1,0.708333313465118
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.699999988079071
1,0.699999988079071
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.704166650772095
1,0.704166650772095
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.716666638851166
1,0.716666638851166
1,0.725000023841858
1,0.725000023841858
1,0.725000023841858
1,0.725000023841858
1,0.725000023841858
1,0.725000023841858
1,0.720833361148834
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.704166650772095
1,0.704166650772095
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.708333313465118
1,0.704166650772095
1,0.704166650772095
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.704166650772095
1,0.704166650772095
1,0.704166650772095
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.704166650772095
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.716666638851166
1,0.720833361148834
1,0.720833361148834
1,0.720833361148834
1,0.716666638851166
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.716666638851166
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.720833361148834
1,0.720833361148834
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.720833361148834
1,0.720833361148834
1,0.720833361148834
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.712499976158142
1,0.716666638851166
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.712499976158142
1,0.712499976158142
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.712499976158142
1,0.712499976158142
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.712499976158142
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.712499976158142
1,0.712499976158142
1,0.708333313465118
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.716666638851166
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
1,0.712499976158142
